instance,algorithm,variant,K,N,M,time_seconds,cost,num_influencers,covered_count,success,stdout_snippet
ninstance_900.txt,fb,macro,5,100,10,0.006068,214,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 214"
ninstance_900.txt,fb,macro,10,100,10,0.006110,214,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 214"
ninstance_900.txt,bt,todos,,100,10,0.005442,214,2,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 214"
ninstance_900.txt,bt,micro,5,100,10,0.005002,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_900.txt,bt,micro,10,100,10,0.005031,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_900.txt,bt,macro,5,100,10,0.006003,214,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 214"
ninstance_900.txt,bt,macro,10,100,10,0.005639,214,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 214"
ninstance_903.txt,fb,todos,,150,20,0.228723,1988,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1988"
ninstance_903.txt,fb,micro,5,150,20,0.004973,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_903.txt,fb,micro,10,150,20,0.006280,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_903.txt,fb,macro,5,150,20,0.365580,3486,17,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
Costo total: 3486"
ninstance_903.txt,fb,macro,10,150,20,0.006988,6123,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 6123"
ninstance_903.txt,bt,todos,,150,20,0.204599,1988,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1988"
ninstance_903.txt,bt,micro,5,150,20,0.005432,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_903.txt,bt,micro,10,150,20,0.005673,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_903.txt,bt,macro,5,150,20,0.235008,3486,17,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18
Costo total: 3486"
ninstance_903.txt,bt,macro,10,150,20,0.005583,6123,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 6123"
ninstance_907.txt,fb,todos,,25,10,0.005610,279,7,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 1 2 4 5 6 7 8
Costo total: 279"
ninstance_907.txt,fb,micro,5,25,10,0.004951,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_907.txt,fb,micro,10,25,10,0.005055,340,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 340"
ninstance_907.txt,fb,macro,5,25,10,0.004824,747,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 747"
ninstance_907.txt,fb,macro,10,25,10,0.005471,747,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 747"
ninstance_907.txt,bt,todos,,25,10,0.005394,279,7,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 1 2 4 5 6 7 8
Costo total: 279"
ninstance_907.txt,bt,micro,5,25,10,0.004889,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_907.txt,bt,micro,10,25,10,0.005235,340,8,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7
Costo total: 340"
ninstance_907.txt,bt,macro,5,25,10,0.005145,747,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 747"
ninstance_907.txt,bt,macro,10,25,10,0.005320,747,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 747"
ninstance_909.txt,fb,todos,,50,30,120.003456,TIMEOUT,,,0,TIMEOUT
ninstance_909.txt,fb,micro,5,50,30,0.071205,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_909.txt,fb,micro,10,50,30,39.746343,767,16,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 2 6 7 8 9 10 12 13 14 15 16 17 18 19 21 23
Costo total: 767"
ninstance_909.txt,fb,macro,5,50,30,0.020736,986,6,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5
Costo total: 986"
ninstance_909.txt,fb,macro,10,50,30,0.009465,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_909.txt,bt,todos,,50,30,120.004409,TIMEOUT,,,0,TIMEOUT
ninstance_909.txt,bt,micro,5,50,30,0.037613,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_909.txt,bt,micro,10,50,30,37.711423,767,16,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 2 6 7 8 9 10 12 13 14 15 16 17 18 19 21 23
Costo total: 767"
ninstance_909.txt,bt,macro,5,50,30,0.015231,986,6,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5
Costo total: 986"
ninstance_909.txt,bt,macro,10,50,30,0.005366,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_919.txt,fb,todos,,150,15,0.022718,1643,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1643"
ninstance_919.txt,fb,micro,5,150,15,0.006587,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_919.txt,fb,micro,10,150,15,0.007862,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_919.txt,fb,macro,5,150,15,0.023291,1643,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1643"
ninstance_919.txt,fb,macro,10,150,15,0.010431,4257,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 4257"
ninstance_919.txt,bt,todos,,150,15,0.020281,1643,12,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1643"
ninstance_919.txt,bt,micro,5,150,15,0.004958,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_919.txt,bt,micro,10,150,15,0.004735,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_919.txt,bt,macro,5,150,15,0.023527,1643,12,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 3 4 5 6 7 8 9 10 11 12 13 14
Costo total: 1643"
ninstance_919.txt,bt,macro,10,150,15,0.008244,4257,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 4257"
ninstance_922.txt,fb,todos,,150,20,0.205057,1237,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1237"
ninstance_922.txt,fb,micro,5,150,20,0.005847,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_922.txt,fb,micro,10,150,20,0.008720,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_922.txt,fb,macro,5,150,20,0.199609,1237,16,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1237"
ninstance_922.txt,fb,macro,10,150,20,0.005280,2998,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3
Costo total: 2998"
ninstance_922.txt,bt,todos,,150,20,0.175395,1237,16,150,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1237"
ninstance_922.txt,bt,micro,5,150,20,0.005594,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_922.txt,bt,micro,10,150,20,0.007416,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_922.txt,bt,macro,5,150,20,0.176360,1237,16,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19
Costo total: 1237"
ninstance_922.txt,bt,macro,10,150,20,0.005613,2998,4,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3
Costo total: 2998"
ninstance_925.txt,fb,todos,,25,10,0.007008,104,2,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 104"
ninstance_925.txt,fb,micro,5,25,10,0.005315,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_925.txt,fb,micro,10,25,10,0.004919,287,6,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 1 2 3 4 6 7
Costo total: 287"
ninstance_925.txt,fb,macro,5,25,10,0.004987,104,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 104"
ninstance_925.txt,fb,macro,10,25,10,0.004645,104,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 104"
ninstance_925.txt,bt,todos,,25,10,0.005588,104,2,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 104"
ninstance_925.txt,bt,micro,5,25,10,0.004786,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_925.txt,bt,micro,10,25,10,0.004970,287,6,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 1 2 3 4 6 7
Costo total: 287"
ninstance_925.txt,bt,macro,5,25,10,0.004997,104,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 104"
ninstance_925.txt,bt,macro,10,25,10,0.004861,104,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 104"
ninstance_931.txt,fb,todos,,50,15,0.033000,224,3,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 224"
ninstance_931.txt,fb,micro,5,50,15,0.005154,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_931.txt,fb,micro,10,50,15,0.007800,496,12,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11
Costo total: 496"
ninstance_931.txt,fb,macro,5,50,15,0.008924,224,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 224"
ninstance_931.txt,fb,macro,10,50,15,0.006035,224,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 0 1 2
Costo total: 224"
ninstance_931.txt,bt,todos,,50,15,0.032016,224,3,50,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 224"
ninstance_931.txt,bt,micro,5,50,15,0.005048,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_931.txt,bt,micro,10,50,15,0.006404,496,12,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 0 1 2 3 4 5 6 7 8 9 10 11
Costo total: 496"
ninstance_931.txt,bt,macro,5,50,15,0.005314,224,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 224"
ninstance_931.txt,bt,macro,10,50,15,0.005029,224,3,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 0 1 2
Costo total: 224"
ninstance_957.txt,fb,todos,,25,10,0.005226,126,2,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 126"
ninstance_957.txt,fb,micro,5,25,10,0.004655,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_957.txt,fb,micro,10,25,10,0.006913,397,7,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Fuerza Bruta:
Influencers usados: 1 2 3 4 5 6 7
Costo total: 397"
ninstance_957.txt,fb,macro,5,25,10,0.005225,126,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Fuerza Bruta:
Influencers usados: 0 1
Costo total: 126"
ninstance_957.txt,fb,macro,10,25,10,0.004679,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
ninstance_957.txt,bt,todos,,25,10,0.005412,126,2,25,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 126"
ninstance_957.txt,bt,micro,5,25,10,0.004889,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_957.txt,bt,micro,10,25,10,0.005463,397,7,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 10
Solucion de Backtracking:
Influencers usados: 1 2 3 4 5 6 7
Costo total: 397"
ninstance_957.txt,bt,macro,5,25,10,0.004786,126,2,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 5
Solucion de Backtracking:
Influencers usados: 0 1
Costo total: 126"
ninstance_957.txt,bt,macro,10,25,10,0.006197,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MACRO] Influencers con |S_i| >= 10
Solucion de Backtracking:
Influencers usados: 
Costo total: 2147483647"
ninstance_959.txt,fb,todos,,100,10,0.005686,1097,8,100,1,"=== Instancia cargada correctamente ===
[Modo TODOS] Se consideran todos los influencers.
Solucion de Fuerza Bruta:
Influencers usados: 2 3 4 5 6 7 8 9
Costo total: 1097"
ninstance_959.txt,fb,micro,5,100,10,0.006259,2147483647,0,,,"=== Instancia cargada correctamente ===
[Modo MICRO] Influencers con |S_i| < 5
Solucion de Fuerza Bruta:
Influencers usados: 
Costo total: 2147483647"
